"title_id","author_id","title","volumes","publisher_location","publisher_name","publication_year"
2451,200,"Open! Sesame!",3,"London","Chatto and Windus",1875
2452,200,"A Broken Blossom: A Novel",3,"London","Samuel Tinsley",1879
2453,200,"A Harvest of Wild Oats: A Novel",3,"London","Tinsley Brothers",1877
2454,200,"Hidden Chains",3,"London","Tinsley Brothers",1876
2455,200,"The Fair-Haired Alda: A Novel",3,"London","Samuel Tinsley",1880
2456,200,"Her Father's Name: A Novel",3,"London","Tinsley Brothers",1876
2457,200,"With Cupid's Eyes",3,"London","Samuel Tinsley",1880
2458,200,"Written in Fire: A Novel",3,"London","Tinsley Brothers",1878
2459,200,"Fighting the Air: A Novel",3,"London","Tinsley Brothers",1875
2460,200,"Her World Against a Lie: A Romance in Three Books",3,"London","Samuel Tinsley",1879
2461,200,"No Intentions: A Novel",3,"London","Bentley",1874
2462,200,"The Root of All Evil",3,"London","Samuel Tinsley",1880
2463,206,"Black but Comely: or, The Adventures of Jane Lee",3,"London","Chapman and Hall",1879
2464,206,"Uncle John: A Novel",3,"London","Chapman and Hall",1874
2465,207,"The Egoist: A Comedy in Narrative",3,"London","Kegan Paul",1879
2466,207,"Beauchamp's Career",3,"London","Chapman and Hall",1876
2467,215,"His Wife: A Novel",3,"London","Samuel Tinsley",1879
2468,221,"Proud as Lucifer: A Novel",3,"London","Chapman and Hall",1877
2469,227,"Lilian's Penance",3,"London","Hurst and Blackett",1873
2470,228,"The Lion in the Path: A Historical Romance",3,"London","Chapman and Hall",1875
2471,233,"Major Vandermere",3,"London","Hurst and Blackett",1876
2472,233,"Marian's Trust",3,"London","Hurst and Blackett",1874
2473,256,"The Little Loo: A Story of the South Seas",3,"London","Samuel Tinsley",1878
2474,256,"Kitty's Rival: A Story",3,"London","Samuel Tinsley",1873
2475,256,"Perplexity",3,"London","Henry S. King",1872
2476,281,"The Mysteries of Heron Dyke: A Novel of Incident",3,"London","Bentley",1880
2477,351,"My Little Girl",3,"London","Tinsley Brothers",1873
2478,360,"Like Dian's Kiss: A Novel",3,"London","Sampson Low",1878
2479,418,"A Modern Greek Heroine",3,"London","Hurst and Blackett",1880
2480,420,"My Love She's But a Lassie",3,"London","Hurst and Blackett",1875
2481,453,"Lauterdale: A Story of Two Generations",3,"London","Alexander Strahan",1873
2483,470,"Loyal: A Novel",3,"London","Tinsley Brothers",1872
2484,474,"My Heart's in the Highlands",3,"London","Bentley",1878
2485,474,"Lescar, the Universalist",3,"London","Chapman and Hall",1874
2486,518,"Molly Bawn",3,"London","Smith, Elder",1878
2487,527,"Madge Dunraven: A Tale",3,"London","Bentley",1879
2488,538,"Lost for Gold",3,"London","Hurst and Blackett",1873
2489,538,"The Queen of the Regiment",3,"London","Hurst and Blackett",1872
2490,538,"The Bubble Reputation",3,"London","Hurst and Blackett",1878
2491,538,"Cruel Constancy",3,"London","Samuel Tinsley",1873
2492,538,"Off the Roll",3,"London","Hurst and Blackett",1875
2493,538,"Our Detachment",3,"London","Hurst and Blackett",1875
2494,540,"Our Vicar: A Novel",3,"London","Samuel Tinsley",1879
2495,559,"Ruth Everingham: A Novel",3,"London","Tinsley Brothers",1879
2496,559,"The Silent Shadow: A Novel",3,"London","Tinsley Brothers",1880
2497,564,"Only Eve",3,"London","Sampson Low",1873
2498,568,"A Long Madness: A Novel",3,"London","Charing Cross Publishing Co.",1877
2499,568,"Gaunt Abbey: A Novel",3,"London","Samuel Tinsley",1874
2500,568,"Mark Brandon's Wife: A Novel",3,"London","Ward, Lock",1874
2501,568,"Nearer and Dearer: A Novel",3,"London","Samuel Tinsley",1873
2502,569,"Riding Out the Gale",3,"London","Samuel Tinsley",1877
2503,580,"Monsell Digby: A Novel",3,"London","Remington",1880
2504,582,"Worth Waiting For",3,"London","Kegan Paul",1878
2505,583,"Cherry Ripe!: A Romance",3,"London","Bentley",1877
2506,583,"My Lady Green Sleeves",3,"London","Sampson Low",1879
2507,591,"Touch and Go",3,"London","Chatto and Windus",1877
2508,591,"Wild Georgie",3,"London","Hurst and Blackett",1873
2509,591,"Innocence at Play: A Novel",3,"London","Tinsley Brothers",1880
2510,591,"Sealed by a Kiss",3,"London","Tinsley Brothers",1879
2511,591,"Baiting the Trap: A Novel",3,"London","Chapman and Hall",1874
2512,591,"Mr. Dorillion: A Novel",3,"London","Chatto and Windus",1876
2513,591,"Lil",3,"London","Hurst and Blackett",1872
2514,599,"Margaret Chetwynd",3,"London","Kegan Paul",1877
2515,599,"Throstlethwaite",3,"London","Henry S. King",1875
2516,603,"A Life's Atonement: A Novel",3,"London","Griffith and Farran",1880
2517,607,"The Last of the Haddons: A Novel",3,"London","Samuel Tinsley",1878
2518,610,"Mademoiselle de Mersac",3,"London","Smith, Elder",1880
2519,637,"Mrs. Lancaster's Rival",3,"London","Sampson Low",1879
2520,814,"My Cousin Maurice",3,"London","Sampson Low",1872
2521,855,"Two Loves: A Novel",3,"London","Tinsley Brothers",1878
2522,918,"Life out of Death: A Romance",3,"London","Samuel Tinsley",1876
2523,919,"Marjory: A Study",3,"London","Wyman and Sons",1880
2524,920,"Octavia's Lovers",3,"London","Samuel Tinsley",1880
2525,921,"Matrimonial Bonds: A Novel",3,"London","John Maxwell",1880
2526,922,"Lizzie of the Mill",2,"London","Bentley",1880
2527,923,"The Chickenborough Chit-Chat Club",3,"London","Tinsley Brothers",1877
2528,924,"The Fortunes of Maurice Cronin: A Novel",3,"London","Tinsley Brothers",1875
2529,925,"Harding, the Money-Spinner",3,"London","Bentley",1879
2530,926,"As Silver is Tried: A Novel",3,"London","Sampson Low",1878
2531,927,"Over the Furze: A Novel",3,"London","Samuel Tinsley",1874
2532,928,"Some Day or Other: A Novel",3,"London","Samuel Tinsley",1879
2533,929,"One Easter Even: A Novel",3,"London","Chapman and Hall",1874
2534,930,"A Romance of Acadia Two Centuries Ago",3,"London","Sampson Low",1874
2535,2058,"Lillian's Child: A Novel",3,"London","Sampson Low",1876
2536,932,"Gentleman Verschoyle: A Novel",3,"London","Sampson Low",1875
2537,933,"Eyes So Blue: A Novel",3,"London","Samuel Tinsley",1878
2538,934,"Rook's Dene",3,"London","Bentley",1876
2539,935,"The Trust: An Autobiography",3,"London","Samuel Tinsley",1877
2540,936,"The Actor's Wife: A Novel",3,"London","Samuel Tinsley",1880
2541,937,"My Cousin Percy: A Novel",3,"London","Samuel Tinsley",1879
2542,938,"A Peal of Merry Bells",3,"London","Tinsley Brothers",1880
2543,939,"Salthurst: A Novel",3,"London","Samuel Tinsley",1878
2544,939,"The Master of Riverswood: A Novel",3,"London","Samuel Tinsley",1876
2545,940,"Greville Landon: A Novel",3,"London","Chapman and Hall",1872
2546,941,"Dulcie: A Novel",3,"London","Samuel Tinsley",1875
2547,942,"Kenelm Chillingly: His Adventures and Opinions",3,"Edinburgh","Blackwood",1873
2548,943,"Nathaniel Vaughan: Priest and Man",3,"London","Hurst and Blackett",1874
2549,944,"Quaker Cousins",3,"London","Hurst and Blackett",1879
2550,945,"Handfast to Strangers: A Novel",3,"London","Chapman and Hall",1876
2551,945,"A Child of Fortune",3,"London","Hurst and Blackett",1875
2552,945,"Off Parade",3,"London","Hurst and Blackett",1872
2553,946,"Jerpoint: An Ungarnished Story of the Times",3,"London","Chapman and Hall",1875
2554,947,"When Other Lips: A Novel",3,"London","Remington",1879
2555,948,"Angus Gray",3,"London","Smith, Elder",1878
2556,948,"Scarscliff Rocks",3,"London","Smith, Elder",1875
2557,949,"Is It for Ever?: A Novel",3,"London","Samuel Tinsley",1873
2558,950,"By and By: An Historical Romance of the Future",3,"London","Bentley",1873
2559,951,"No Relations",3,"London","Bentley",1880
2560,952,"May Fairfax: A Novel",3,"London","Tinsley Brothers",1877
2561,953,"In the Counsellor's House",3,"London","Bentley",1876
2562,953,"The Second Wife",3,"London","Bentley",1875
2563,954,"The Shadow of Erksdale: A Novel",3,"London","Samuel Tinsley",1875
2564,955,"Mart and Mansion: A Tale of Struggle and Rest",3,"London","Samuel Tinsley",1876
2565,956,"Legends of the Jacobite Wars: ""Katharine Fairfax""--""Isma O'Neil""",3,"London","Tinsley Brothers",1873
2566,957,"Sir Hubert's Marriage",3,"London","Bentley",1876
2567,958,"The Master of Red Leaf: A Tale",3,"London","Samuel Tinsley",1879
2568,959,"The Ringwoods of Ringwood: A Novel",3,"London","Tinsley Brothers",1873
2569,960,"The One Fair Woman",3,"London","Chapman and Hall",1876
2570,126,"Hathercourt Rectory",3,"London","Hurst and Blackett",1878
2571,126,"Miss Bouverie",3,"London","Hurst and Blackett",1880
2572,961,"Frank Allerton: An Autobiography",3,"London","Samuel Tinsley",1878
2573,962,"Country Versus Counter: A Novel",3,"London","Chapman and Hall",1878
2574,962,"Love Lost but Honour Won: A Novel",3,"London","Samuel Tinsley",1878
2575,963,"Claude Meadowleigh, Artist",3,"London","Hurst and Blackett",1874
2576,964,"Seaforth",3,"London","Bentley",1878
2577,965,"Hilda Waldermere: A Novel",3,"London","Chapman and Hall",1879
2578,966,"As the Shadows Fall: A Novel",3,"London","Samuel Tinsley",1876
2579,967,"What Old Father Thames Said: A Novel",3,"London","Samuel Tinsley",1876
2581,969,"Charming Money",3,"London","Simpkin",1875
2582,970,"Nature's Nobility: A Novel",3,"London","Charing Cross Publishing Co.",1879
2583,971,"Violet Mortimer: A Novel",3,"London","Samuel Tinsley",1879
2584,972,"The Amusements of a Man of Fashion: A Novel",3,"London","Tinsley Brothers",1873
2585,973,"Sybarite and Spartan: A Novel",3,"London","Remington",1880
2586,974,"Rothery Selfert, Q.C.: A Novel",3,"London","Chapman and Hall",1877
2587,974,"A Wooing of Até",3,"London","Chapman and Hall",1876
2588,975,"A Very Woman",3,"London","Smith, Elder",1876
2589,976,"Phoebe's Fortunes",3,"London","Alexander Strahan",1879
2590,976,"Sussex Stories",3,"London","Alexander Strahan",1880
2591,977,"Maude Maynard",3,"London","Smith, Elder",1876
2592,978,"Lady Hetty: A Story of Scottish and Australian Life",3,"London","Daldy, Isbister",1875
2593,979,"Lascare: A Tale",3,"London","Samuel Tinsley",1875
2594,980,"Mrs. Greville: The Story of a Woman's Life",3,"London","Chapman and Hall",1874
2595,981,"Monksford: A Tale of Much Talking",3,"London","Samuel Tinsley",1879
2596,2570,"Wolfern Chace: A Chronicle of 'Days that are no more'",3,"London","Remington",1879
2597,1764,"Littledale",3,"London","Tinsley Brothers",1878
2598,1700,"The Two Miss Flemings",3,"London","Sampson Low",1879
2599,1047,"Ravensdale: A Novel",3,"London","Tinsley Brothers",1873
2600,2575,"Shingleborough Society: A Novel",3,"London","Samuel Tinsley",1874
2601,1,"Too Lightly Broken: A Novel",3,"London","Samuel Tinsley",1873
2602,1,"Tower Hallowdene: A Novel",3,"London","Samuel Tinsley",1873
2603,1,"Rachel Olliver: A Tale",3,"London","Macmillan",1878
2604,1,"Will She Bear it?: A Tale of the Weald",3,"London","Samuel Tinsley",1872
2605,2578,"Yarndale: An Unsensational Story",3,"London","Longman",1872
2606,1704,"Shadrach",3,"London","George Bell and Sons",1879
2607,7,"Black Spirits and White",3,"London","Bentley",1877
2608,14,"Sir John",3,"London","Hurst and Blackett",1879
2609,48,"Robert Ord's Atonement: A Novel",3,"London","Tinsley Brothers",1873
2610,51,"Signa: A Story",3,"London","Chapman and Hall",1875
2611,51,"Pascarel: Only a Story",3,"London","Chapman and Hall",1873
2612,59,"Too Soon: A Study of a Girl's Heart",3,"London","Bentley",1873
2613,60,"As Long as She Lived",3,"London","Hurst and Blackett",1876
2614,60,"A Bridge of Glass",3,"London","Hurst and Blackett",1872
2615,60,"Coward Conscience",3,"London","Hurst and Blackett",1879
2616,60,"Wrayford's Ward, and Other Tales",3,"London","Hurst and Blackett",1872
2617,60,"Her Face was her Fortune",3,"London","Hurst and Blackett",1873
2618,60,"Little Kate Kirby",3,"London","Hurst and Blackett",1873
2619,60,"Poor Zeph, and Other Tales",3,"London","Hurst and Blackett",1880
2620,60,"Second-Cousin Sarah",3,"London","Hurst and Blackett",1874
2621,67,"Quixstar: A Novel",3,"London","Hamilton",1873
2622,69,"A Sylvan Queen",3,"London","Hurst and Blackett",1880
2623,72,"A Woman's Vengeance: A Novel",3,"London","Chapman and Hall",1872
2624,72,"Less Black Than We're Painted",3,"London","Chatto and Windus",1878
2625,72,"Under One Roof: An Episode in a Family History",3,"London","Chatto and Windus",1879
2626,72,"What He Cost Her: A Novel",3,"London","Chatto and Windus",1877
2627,72,"High Spirits, Being Certain Stories Written in Them",3,"London","Chatto and Windus",1879
2628,72,"Fallen Fortunes: A Novel",3,"London","Tinsley Brothers",1876
2629,72,"Halves: A Novel",3,"London","Tinsley Brothers",1876
2630,72,"A Confidential Agent",3,"London","Chatto and Windus",1880
2631,76,"A Narrow Escape",3,"London","Chapman and Hall",1875
2632,76,"Blotted Out: A Novel",3,"London","Chapman and Hall",1876
2633,76,"Eyre of Blendon: A Novel",3,"London","Tinsley Brothers",1880
2634,76,"Fashion's Gay Mart",3,"London","Tinsley Brothers",1880
2635,76,"A Laggard in Love",3,"London","Chapman and Hall",1877
2636,76,"A Passion in Tatters",3,"London","Chapman and Hall",1872
2637,76,"Society's Verdict",3,"London","Tinsley Brothers",1880
2638,76,"Stray Sheep",3,"London","Tinsley Brothers",1879
2639,76,"Mrs. Cardigan: A Novel",3,"London","Chapman and Hall",1878
2640,76,"He Cometh Not, She Said",3,"London","Chapman and Hall",1873
2641,76,"A London Season",3,"London","Tinsley Brothers",1879
2642,100,"A Wife's Story, and Other Tales",3,"London","Hurst and Blackett",1875
2643,126,"She was Young and He was Old: A Novel",3,"London","Tinsley Brothers",1872
2644,227,"Records of a Stormy Life",3,"London","Hurst and Blackett",1879
2645,228,"The Shipowner's Daughter: A Novel",3,"London","Tinsley Brothers",1876
2646,228,"The Two Dreamers: A Novel",3,"London","Chapman and Hall",1880
2647,228,"The Sherlocks",3,"London","Alexander Strahan",1879
2648,228,"Israel Mort, Overman",3,"London","Henry S. King",1876
2649,230,"Both in the Wrong",3,"London","Hurst and Blackett",1878
2650,230,"Godwyn's Ordeal",3,"London","Hurst and Blackett",1879
2651,230,"Jocelyn's Mistake",3,"London","Hurst and Blackett",1875
2652,230,"Mark Eylmer's Revenge",3,"London","Hurst and Blackett",1877
2653,230,"Parted Lives",3,"London","Hurst and Blackett",1873
2654,231,"Young Brown: or, The Law of Inheritance",3,"London","Smith, Elder",1874
2655,232,"Adam and Eve",3,"London","Bentley",1880
2656,232,"The Prescotts of Pamphillon",3,"London","William Isbister",1874
2657,233,"Under Temptation",3,"London","Hurst and Blackett",1878
2658,235,"John Markenfield: A Novel",3,"London","Chapman and Hall",1874
2659,235,"Mabel Heron: A Novel",3,"London","Chapman and Hall",1872
2660,240,"Oliver Beaumont and Lord Latimer",3,"London","Hurst and Blackett",1873
2661,243,"Out of Society: A Novel",3,"London","Chapman and Hall",1875
2662,246,"Are You My Wife?: A Novel",3,"London","Samuel Tinsley",1878
2663,247,"A Woman-Hater: A Novel",3,"Edinburgh","Blackwood",1877
2664,247,"A Simpleton: A Story of the Day",3,"London","Chapman and Hall",1873
2665,249,"The Flag of Distress: A Story of the South Seas",3,"London","Tinsley Brothers",1876
2666,249,"Gwen Wynn: A Romance of the Wye",3,"London","Tinsley Brothers",1877
2667,249,"The Death Shot: A Romance of Forest and Prairie",3,"London","Chapman and Hall",1873
2668,252,"Above Suspicion: A Novel",3,"London","Tinsley Brothers",1876
2669,252,"Her Mother's Darling",3,"London","Tinsley Brothers",1877
2670,252,"The Mystery in Palace Gardens: A Novel",3,"London","Bentley",1880
2671,252,"Earl's Promise: A Novel",3,"London","Tinsley Brothers",1873
2672,252,"Home Sweet Home",3,"London","Tinsley Brothers",1873
2673,252,"Mortomley's Estate",3,"London","Tinsley Brothers",1874
2674,253,"The Grandidiers: A Tale of Berlin Life",3,"London","Sampson Low",1881
2675,256,"A Sailor's Sweetheart: An Account of the Wreck of the Sailing Ship, ""Waldershare""",3,"London","Sampson Low",1880
2676,256,"The Wreck of the ""Grosvenor"": An Account of the Mutiny of the Crew and the Loss of the Ship when Trying to Make the Bermudas",3,"London","Sampson Low",1877
2677,259,"Will is the Cause of Woe",3,"London","Samuel Tinsley",1878
2678,276,"Shooting the Rapids",3,"London","Smith, Elder",1872
2679,278,"False Cards",3,"London","Hurst and Blackett",1873
2680,278,"Sunshine and Snow: A Novel",3,"London","Chapman and Hall",1878
2681,278,"Bound to Win: A Tale of the Turf",3,"London","Chapman and Hall",1877
2682,278,"A Race for a Wife: A Novel",3,"London","Hurst and Blackett",1872
2683,278,"Social Sinners: A Novel",3,"London","Chapman and Hall",1880
2684,278,"Broken Bonds",3,"London","Hurst and Blackett",1874
2685,278,"Two Kisses",3,"London","Bentley",1875
2686,280,"Eva's Fortune",3,"London","Hurst and Blackett",1875
2687,281,"A Secret of the Sea: A Novel",3,"London","Bentley",1876
2688,285,"Broken Toys: A Novel",3,"London","Chapman and Hall",1872
2689,285,"Condoned",3,"London","Chapman and Hall",1877
2690,289,"The Doctor's Dilemma",3,"London","Henry S. King",1872
2691,293,"A Noble Queen: A Romance of Indian History",3,"London","Kegan Paul",1878
2692,293,"Seeta",3,"London","Henry S. King",1873
2693,299,"Harcourt",3,"London","Smith, Elder",1873
2694,301,"The Duke's Children: A Novel",3,"London","Chapman and Hall",1880
2695,301,"The American Senator",3,"London","Chatto and Windus",1877
2696,301,"John Caldigate",3,"London","Chapman and Hall",1879
2697,301,"Is He Popenjoy?: A Novel",3,"London","Chapman and Hall",1878
2698,301,"The Eustace Diamonds",3,"London","Chapman and Hall",1873
2699,302,"The Lawyer's Daughter: A Novel",3,"London","C. J. Skeet",1878
2700,302,"Captain Haverty's Wooing",3,"London","C. J. Skeet",1880
2701,302,"William Mellish",3,"London","Morgan and Hebron",1874
2702,303,"A Family Party in the Piazza of St. Peter, and Other Stories",3,"London","Chatto and Windus",1877
2703,305,"By the Elbe",3,"London","Smith, Elder",1876
2704,305,"Oliver Constable, Miller and Baker",3,"London","Smith, Elder",1880
2705,305,"What She Came Through",3,"London","Daldy, Isbister",1876
2706,307,"The Fitful Fever of a Life: A Novel",3,"London","T. C. Newby",1872
2707,312,"Sights and Insights",3,"London","Sampson Low",1876
2708,319,"Sheen's Foreman: A Novel",3,"London","Chapman and Hall",1877
2709,319,"Below the Salt: A Novel",3,"London","Chapman and Hall",1876
2710,319,"Ruling the Roast: A Novel",3,"London","Chapman and Hall",1874
2711,319,"Up Hill: A Novel",3,"London","Chapman and Hall",1873
2712,319,"Cloth of Frieze: A Novel",3,"London","Chapman and Hall",1872
2713,320,"Within the Maze: A Novel",3,"London","Bentley",1872
